INDICATOR;PANEL;PANEL_NUM;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM;ESTIMATE;SE;FLAG
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;6-17 years;1.22;2015;19;6-17 years;1.22;2.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;6-17 years;1.22;2016;20;6-17 years;1.22;2.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;6-17 years;1.22;2017;21;6-17 years;1.22;2.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;6-17 years;1.22;2018;22;6-17 years;1.22;2.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;1997;1;18-64 years;1.3;10.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;1998;2;18-64 years;1.3;9.5;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;1999;3;18-64 years;1.3;9.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2000;4;18-64 years;1.3;9.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2001;5;18-64 years;1.3;9.5;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2002;6;18-64 years;1.3;9.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2003;7;18-64 years;1.3;10.6;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2004;8;18-64 years;1.3;11.4;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2005;9;18-64 years;1.3;11.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2006;10;18-64 years;1.3;11.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2007;11;18-64 years;1.3;11.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2008;12;18-64 years;1.3;13.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2009;13;18-64 years;1.3;15.1;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2010;14;18-64 years;1.3;14.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2011;15;18-64 years;1.3;14.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2012;16;18-64 years;1.3;13.3;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2013;17;18-64 years;1.3;12.4;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2014;18;18-64 years;1.3;11.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2015;19;18-64 years;1.3;9.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2016;20;18-64 years;1.3;9.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2017;21;18-64 years;1.3;10.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-64 years;1.3;2018;22;18-64 years;1.3;11.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;1997;1;18-44 years;1.31;11.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;1998;2;18-44 years;1.31;9.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;1999;3;18-44 years;1.31;9.4;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2000;4;18-44 years;1.31;9.5;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2001;5;18-44 years;1.31;9.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2002;6;18-44 years;1.31;9.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2003;7;18-44 years;1.31;10.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2004;8;18-44 years;1.31;11.4;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2005;9;18-44 years;1.31;11.3;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2006;10;18-44 years;1.31;11.7;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2007;11;18-44 years;1.31;12.0;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2008;12;18-44 years;1.31;13.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2009;13;18-44 years;1.31;15.1;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2010;14;18-44 years;1.31;14.5;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2011;15;18-44 years;1.31;13.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2012;16;18-44 years;1.31;12.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2013;17;18-44 years;1.31;11.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2014;18;18-44 years;1.31;10.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2015;19;18-44 years;1.31;9.5;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2016;20;18-44 years;1.31;9.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2017;21;18-44 years;1.31;9.4;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-44 years;1.31;2018;22;18-44 years;1.31;10.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Age;1;18-24 years;1.311;1997;1;18-24 years;1.311;10.2;0.4;
